city,classe_energie,description,ges,last_updated,posted_on,price,price_surface,rooms,siret_agence,surface,time_online,title,type,url,zipcode
Saint-Martin-d'Hères,D,"SAINT-MARTIN-D'HERES   EXCLUSIVITE  Sublime maison individuelle de 122m² sur un terrain de 600m² comprenant au rdc, une pièce de vie de 60m² avec une cuisine équipée, un séjour avec poêle bois, rangements, wc, cellier.  A l'étage : Trois chambres, une buanderie, une salle de bain avec baignoire et douche.; terrasses extérieures   La maison bénéficie de très belles prestations.  Un studio indépendant de 24m² est loué 500€/mois.  Proche des transports, commerces et écoles.  Chauffage au sol : chaudière gaz  Double vitrage PVC  TF : 2 000€  Prix : 445 000€  Contact : Louis Lombardo au 06 87 30 20 71 espaceimmo.lombardo@gmail.com ou Alexandre Cutayar au 07 69 067 113 ou espaceimmo38.cutayar@gmail.com  Le prix de vente est exprimé Frais Inclus à la charge du vendeur. La présente annonce immobilière a été rédigée par Monsieur CUTAYAR, agent commercial en immobilier immatriculé au RCAS Grenoble sous le numéro 843 728 692  -,Référence annonce : ACLL1859AC,Les honoraires sont à la charge du vendeur",E,1563918440.768071,1561041840.0,445000,3647.5409836065573,4,52177380400054,122,33.29399037119139,Maison 4 pièces 122 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1635124822.htm/,38400
Saint-Martin-d'Hères,D,"Maison 160 m2 de 8 pièces sur terrain d'environ 700 m2 clos et arboré (arbres fruitiers), proche de toutes les commodités (bus, tram, rocade, école, supermarché, médecin…). ,Cette maison des années 90 est composée sur 2 niveaux, comprenant ,6 chambres allant de 10.50 m2 à 18 m2, 2 séjours, 2 salles de bain toilette récentes ainsi que 2 cuisines équipés, dont 1 avec terrasse indépendante.,Une entrée indépendante à chaque niveau permet 2 appartements séparés. Un escalier intérieur récent permet de relier les 2 niveaux pour convenir également à une grande famille.,Terrasses carrelés, balcon, cour pavée, buanderie et combles grande surface.,DPE récent effectué.,AGENCES S'ABSTENIR, merci",C,1563918442.196543,1561058400.0,325000,2031.25,8,,160,33.10234023776595,Maison individuel 160 m2,Maison,https://www.leboncoin.fr/ventes_immobilieres/1635244525.htm/,38400
Saint-Martin-d'Hères,E,"Maison Saint Martin d'Heres 6 pièces 157 m2,Très grande maison, à Saint Martin d'Hères, très proche de Gières, composée de deux habitations sur un terrain de 621 m² . Une des habitations est de type T2, avec entrée indépendante, l'autre est de type T4 avec un garage. Possibilité de transformer ce bien en trois habitations indépendantes et d'aménager les combles.. Des travaux sont à prévoir.. A visiter en exclusivité avec ORPI GRESIVAUDAN IMMOBILIER,280000 euros Honoraires à la charge du vendeur.,Référence annonce : E18IWY",D,1563918443.689504,1561099320.0,280000,1783.43949044586,6,75386614400029,157,32.628746406295235,Maison 6 pièces 157 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1617202745.htm/,38400
Saint-Martin-d'Hères,D,"Maison Saint Martin d' Hères  8 pièces 165m²+combles aménagées,De très beaux volumes pour cette maison de ville sur agréable jardin dans un quartier pavillonnaire calme et agréable. Vous aurez  la jouissance d'une spacieuse terrasse qui prolonge et illumine votre pièce de vie. Vos enfants vont s'épanouir dans le jardin  arboré. 8 chambres spacieuses dont 2 dans les combles isolées, 3 salles d'eau, grande cuisine, 2 pièces de vie, garage ...viennent compléter le confort de cette maison. Vous avez la possibilité de créer aisément  deux habitations  séparées (T3 et T5) Du charme et du potentiel !,Référence annonce : 654,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 2,Charges prévisionnelles annuelles : 1 €",D,1563918444.936628,1561679940.0,328000,1987.878787878788,8,49365974200016,165,25.908621951714156,Maison de ville 8 pièces 165 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1528580221.htm/,38400
Saint-Martin-d'Hères,D,"Belle qualité de construction (1985) au milieu d’une impasse sur chemin privé, au calme.,Véranda donnant accès au rez de ch. Comprenant salon et salle à manger avec cheminée/insert. Cuisine séparée et équipée.,Une salle d’eau : 2 lavabos et douche. 1 wc séparé. 1 bureau et 1 chambre. Couloir avec accès au garage.,Etage : 4 chambres, dont 2 donnant sur grand balcon. 1 SDB avec baignoire d’angle. 1 wc séparé.,Double grenier, accessible par escalier escamotable, pour de nombreux rangements.,Terrain plat de 1000 m. carrés avec arbres fruitiers. ,Cour spacieuse pour garer plusieurs voitures.,Grand chalet de jardin sur assise béton, abritant un puits.,Chauffage fioul - ,Aucun travaux -  Agences s’abstenir !,Proximité des commerces et écoles, bus à 300 m. ,Saint Martin d’Hères sud ,Tél. 06 04 67 15 92",E,1563918445.919194,1561806840.0,377000,2600.0,7,,145,24.439883324004434,Maison de maçon de style dauphinois,Maison,https://www.leboncoin.fr/ventes_immobilieres/1608547614.htm/,38400
Saint-Martin-d'Hères,D,"Proche mairie et campus ,maison mitoyenne de 150 m2 (165 m2 utiles), dans petite copropriété.,A proximité des lignes C et D du tramway (ligne B à 5 minutes), proche de toutes commodités, ,Au RDC : 2 chambres, cuisine salle à manger salon dans un espace de vie de 52 m2, salle de bains (baignoire), WC, et cellier.,Au 1er étage, une mezzanine dessert 3 chambres, salle de bains (douche), WC.,Nombreux rangements.,Maison construite en 1985, entièrement rénovée et agrandie en 2004, très bien entretenue, aucun travaux à prévoir.,Chauffage bois et plancher chauffant électrique, chauffe-eau solaire. ,Jardin 400 m2 avec très peu de vis à vis, arbres fruitiers, terrasse pierre et bois, petite cuisine dété couverte. ,La maison est complétée par un garage de 16m2 aménagé avec grande capacité de rangement. Des places de parking supplémentaires sont disponibles devant la maison.,Taxe foncière 1870 euros.,agences et professionnels s'abstenir merci.",B,1563918447.27003,1561872780.0,420000,2800.0,7,,150,23.676704514236363,Maison 150 m2 5 chambres,Maison,https://www.leboncoin.fr/ventes_immobilieres/1608867776.htm/,38400
Saint-Martin-d'Hères,E,"Maison édifiée au milieu des années 70, de construction traditionnelle, située quartier portail rouge, dans un quartier calme, et à proximité de toutes les commodités. Ladite maison élevée sur trois niveaux, composée : ,- D’un rez-de-chaussée : chaufferie, atelier, garage avec fosse.,- Premier niveau : salle à manger, cuisine, salle de bains, WC.,- Deuxième niveau : 4 chambres. ,- Troisième niveau : combles en partie aménagées.,Superficie cadastrale du terrain : 425 m².,Surface habitable : 120 m² environ.,Chauffage central au gaz. ,Rafraîchissement à prévoir.,Taxe foncière :  2.022 euros. ,Prix de vente : 350.000 euros.,Honoraires de négociation non compris dans le prix.,Montant des honoraires à la charge de l'acquéreur : 2 % TTC du prix, soit un coût global (prix + honoraires à la charge de l'acquéreur) : 357.000 euros.",F,1563918448.146554,1562071200.0,350000,2916.6666666666665,5,,120,21.38018688141196,"Maison à ST MARTIN D'HERES, quartier Portail Rouge",Maison,https://www.leboncoin.fr/ventes_immobilieres/1640415606.htm/,38400
Saint-Martin-d'Hères,C,"Vente - Maison - 4 pièces + cuisine - 173,15 m² - 580 000 € -,Localisée à SAINT MARTIN D'HERES (38400) sur le secteur 'PORTAIL ROUGE' si apprécié des Martinérois, cette maison offre environ 173m² habitables et 286m² d'annexes sur 2 niveaux répartis selon la façon suivante :,- Au rez de chaussée (118m²) : une partie d'habitation principale de type 4 pièces comprenant une pièce de vie de 45m² avec cuisine équipée ouverte sur séjour, une buanderie, une grande salle de bains avec douche et baignoire de 9.78m², un WC séparé, 3 chambres spacieuses de 10, 14 et 15m² avec dressings inclus.,- Au 1er étage avec accès indépendant : un appartement de type 2 pièces de 55m², comprenant une cuisine avec éléments ouverte sur séjour, une chambre/bureau de 15m², une salle d'eau avec WC.,- Un hangar à usage de local commercial réparti sur deux niveaux soit 286m² exploitables (143m² par étage) seront à votre disposition pour votre activité ou bien pour optimiser un rendement locatif. Le hangar dispose d'éclairage, de prises électriques, d'un point d'eau et d'un WC individuel.,Le bien a été entièrement rénové entre 2004 et 2006 et a été parfaitement bien entretenu, de quoi profiter de belles prestations à l'extérieur comme à l'intérieur du logement : ravalement de façade, étanchéité du toît et isolation par l'intérieur, double vitrage PVC, chaudière Vaillant neuve de 2 ans, radiateurs changés il y a 5 ans, volets roulants électriques, portail et porte de garage électriques, peintures refaites il y a 4 ans.,Pour la saison froide, vous pourrez compter pour le T4 sur un chauffage au sol qui marche au gaz tandis que pour le T2 ce sont des radiateurs électriques. L'eau chaude de l'appartement T2 est alimentée par un chauffe eau et vous disposerez du tout à l'égout pour l'ensemble de la maison quant à l'assainissement !,La maison se situe sur une parcelle entièrement clôturée dénombrant 403m², de quoi profiter d'une terrasse dallée de 103m².,Vos enfants seront scolarisés à l'école Paul Langevin. Pour les plus grands, le collège Henri Wallon, le lycée Pablo Neruda, tout comme le campus universitaire ou Polytech sont juste à côté du bien!,Comptez sur 3150€ de taxe foncière pour ce bien, qui pourrait s'estomper rapidement avec les revenus locatifs du T2 (estimation locative : 550€ minimum/mois soit 6600€/an), de quoi également baisser vos mensualités et cela sans même compter la location possible du local commercial ou la création de plusieurs studios dans la partie hangar du bien !,Le prix de ce bien est de 580 000 € et les honoraires de l'agence sont à la charge du vendeur.,Votre agence SMH IMMOBILIER vous invite à découvrir toutes ses originalités en prenant RDV avec notre agent Perrine au 06 26 91 71 66!.,Transport : Côté transports en commun, vous pourrez utiliser la ligne de bus 14 ou C7 à deux pas de la maison.,Quartier : Vous aurez également à proximité tout type de commerces tels qu'une boulangerie, pharmacie, Géant Casino, tabac-presse, banque, médecins etc.,Immeuble : Rénovation gros oeuvres réalisées en 2005.,Ce que nous aimons :,Habitation + Local commercial.,DPE : 110 (C).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Priscillia PANZICA - 06 38 48 68 21 - p.panzica@smh-immobilier.fr - SMH IMMOBILIER - 190-192 avenue Ambroise Croizat - 38400 Saint-Martin-d'Hères.,Nos honoraires : ***,Référence annonce : 35036,Les honoraires sont à la charge du vendeur",D,1563918448.917571,1562101740.0,580000,3352.601156069364,4,83106548700017,173,21.02672358299847,Maison 4 pièces 173 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1534086071.htm/,38400
Saint-Martin-d'Hères,,"Vente - Maison - 4 pièces + cuisine - 83 m² - 285 890 € -,LANCEMENT COMMERCIALE MAISONS NEUVES SUR LA COMMUNE DE SAINT MARTIN D HERES !,Projet de construction pour 12 maisons neuves , sur terrains privatifs compris entre 125 et 207 m² .,uée à SAINT MARTIN D HERES, cette maison, datant de l'année 2019, offre 4 pièces réparties sur 83 m², pour 130 m² de terrain. Elle est pourvue d'une cuisine nue, de 3 chambres de 10 à 12 m² et d'une pièce lumineuse de 31 m². Elle est également dotée d'une salle d'eau de 4 m² et d'un WC. La maison comprend un cellier de 3 m².,N'attendez plus pour demander d'avantages de renseignements !.,Transport : BUS LIGNE 14  TRAMS ET ACCES DIRECT A LA N87.,Quartier : Paisible et à taille humaine,  Il dispose de très nombreux espaces verts  , résdienctiel  et calme nous sommes à la  Limite de la commune d' Eybens.,Immeuble : RT 2012,TOUS LES AVANTAGES DU NEUF :  BIENNALE , DÉCENNALE , PTZ ET FRAIS DE NOTAIRES REDUITS,EGALEMENT ÉLIGIBLE EN LOI PINEL.,Ce que nous aimons :,RT 2012,TOUS LES AVANTAGES DU NEUF :  BIENNALE , DÉCENNALE , PTZ ET FRAIS DE NOTAIRES REDUITS,EGALEMENT ÉLIGIBLE EN LOI PINEL.,DPE Vierge.,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Mélanie LOIODICE - 06 10 09 18 44 - m.loiodice@bugey-immobilier.fr - BUGEY IMMOBILIER - 11 boulevard Agutte Sembat - 38000 Grenoble.,Nos honoraires : ***,Référence annonce : 44099,Les honoraires sont à la charge du vendeur",,1563918449.817299,1562152680.0,285890,3444.4578313253014,4,31824861400022,83,20.437150663181587,Maison 4 pièces 83 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1641129369.htm/,38400
Saint-Martin-d'Hères,D,"Maison 3 P+C,SAINT MARTIN D'HERES La galochère sur deux parcelles non viabilisée de terrain plat constructible d'environ 300m2 chacune (shab 100m2 environ),  petite maison de 3 Pièces + cuisine avec garage, à rénover entièrement. Séjour, cuisine et deux chambres. Grand garage. chauffage individuel au gaz.,Secteur de maison individuelle, très bien exposé. Calme et verdure.,Idéal promoteur ou famille.,Référence annonce : 17172-4139765,Les honoraires sont à la charge du vendeur",E,1563918452.922503,1562335680.0,330000,6226.415094339623,3,,53,18.319131047488362,Maison 3 pièces 53 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1638100257.htm/,38400
Saint-Martin-d'Hères,C,"Maison   Entrepot,Superbe maison de ville de 115 m2  totalement rénové avec de belles prestations comprenant : 3 chambres, 1 salle de bains avec douche et baignoire, buanderie, cuisine équipée, terrasse. plus  grand entepot d'environ 280 m2 sur 2 niveaux avec dépendance T2 ( idéal location ). L'entrepot dispose d'une belle hauteur sous plafond pour tous types de véhicule et entreposer. Contact Mr POLIDORI  06 81 89 89 54   EXCELLIA IMMOBILLIER  tel : 06 82 28 98 40,Référence annonce : 6_00254,Les honoraires sont à la charge du vendeur",D,1563918454.089764,1562554020.0,570000,4956.521739130435,4,80111411700014,115,15.792061224121738,Maison de ville 4 pièces 115 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1615716881.htm/,38400
Saint-Martin-d'Hères,,"Vente - Maison - 4 pièces + cuisine - 83 m² - 285 890 € -,LANCEMENT COMMERCIAL MAISONS NEUVES SUR LA COMMUNE DE SAINT MARTIN D HERES RUE EMILE ZOLA !,Les maisons offriront 4 pièces réparties sur 83 m². Elles seront pourvues d'une cuisine nue, de 3 chambres de 10 à 12 m² et d'une pièce de vie lumineuse de 31 m². Elles seront également dotées d'une salle d'eau de 4 m² et d'un WC. Comprennent également un cellier de 3 m² et un garage d'environ 18m².,N'attendez plus pour demander d'avantages de renseignements !.,Transport : BUS LIGNE 14 ET ACCES DIRECT A LA N87.,Quartier : Ce bien étant à 2 min des arrêts de bus pour Grenoble et St Martin d'Hères (C6, 11), n'ayez pas d'inquiétude pour tous vos déplacements. Proche de Eybens et facile d'accès à la rocade.,Immeuble : Lotissement de maison.,Ce que nous aimons :,RT 2012,TOUS LES AVANTAGES DU NEUF : BIENNALE , DÉCENNALE , PTZ ET FRAIS DE NOTAIRES REDUITS,EGALEMENT ÉLIGIBLE EN LOI PINEL.,Année de construction : 2020.,DPE :  ().,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Priscillia PANZICA - 06 38 48 68 21 - p.panzica@smh-immobilier.fr - SMH IMMOBILIER - 190-192 avenue Ambroise Croizat - 38400 Saint-Martin-d'Hères.,Nos honoraires : ***,Référence annonce : 44182,Les honoraires sont à la charge du vendeur",,1563918455.223696,1562576820.0,285890,3444.4578313253014,4,83106548700017,83,15.528185459444368,Maison 4 pièces 83 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643358202.htm/,38400
Saint-Martin-d'Hères,,"Vente - Maison - 4 pièces + cuisine - 83 m² - 275 890 € -,LANCEMENT COMMERCIALE MAISONS NEUVES SUR LA COMMUNE DE SAINT MARTIN D HERES RUE EMILE ZOLA !,Le projet de construction est un lotissement de 12 maisons neuves, sur terrains privatifs avec terrasse compris entre 125 et 207 m².  Cette maison, datant de l'année 2019, mais sortira fin 2021.,La maison offre 4 pièces réparties sur 83 m². Elle est pourvue d'une cuisine nue, de 3 chambres de 10 à 12 m² et d'une pièce lumineuse de 31 m². Elle est également dotée d'une salle d'eau de 4 m² et d'un WC. La maison comprend également un cellier de 3 m² et un garage d'environ 18m².,N'attendez plus pour demander d'avantages de renseignements !.,Transport : BUS LIGNE 14 ET ACCES DIRECT A LA N87.,Quartier : Ce bien étant à 2 min des arrêts de bus pour Grenoble et St Martin d'Hères (C6, 11), n'ayez pas d'inquiétude pour tous vos déplacements. Proche de Eybens et facile d'accès à la rocade.,Immeuble : Lotissement de maison.,Ce que nous aimons :,RT 2012,TOUS LES AVANTAGES DU NEUF : BIENNALE , DÉCENNALE , PTZ ET FRAIS DE NOTAIRES REDUITS,EGALEMENT ÉLIGIBLE EN LOI PINEL.,Année de construction : 2019.,DPE :  ().,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Priscillia PANZICA - 06 38 48 68 21 - p.panzica@smh-immobilier.fr - SMH IMMOBILIER - 190-192 avenue Ambroise Croizat - 38400 Saint-Martin-d'Hères.,Nos honoraires : ***,Référence annonce : 44186,Les honoraires sont à la charge du vendeur",,1563918456.449789,1562585640.0,275890,3323.975903614458,4,83106548700017,83,15.426116317002862,Maison 4 pièces 83 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643358194.htm/,38400
Saint-Martin-d'Hères,E,"Vente - Maison - 6 pièces + cuisine - 103 m² - 300 000 € -,SAINT MARTIN D'HERES,,Idéalement située cette maison d'environ 103 m² habitables.,Elle est répartie sur 3 niveaux de la façon suivante :,Au rez-de-chaussée : un garage et une cuisine d'été donnant sur une véranda de 15m²,1er niveau : 2 chambres, une cuisine séparée pouvant être ouverte sur le séjour donnant sur une terrasse de 15 m²,2ème niveau : 2 chambres (combles qui ont été aménagées),Jardin d'environ 400 m² agrémenté d'un abri de jardin.,Le prix de ce bien est de 300 000 € et les honoraires de l'agence sont à la charge du vendeur.,Transport : tram D et bus 12.,Quartier : quartier lionel terray.,Ce que nous aimons :,lumineux, calme, proximité transport et commerce.,DPE : 282 (E).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Clément GENEUVRE - 06 77 65 89 87 - c.geneuvre@smh-immobilier.fr - SMH IMMOBILIER - 190-192 avenue Ambroise Croizat - 38400 Saint-Martin-d'Hères.,Nos honoraires : ***,Référence annonce : 42138,Les honoraires sont à la charge du vendeur",E,1563918457.494723,1562593320.0,300000,2912.621359223301,6,83106548700017,103,15.337239522257889,Maison 6 pièces 103 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1601174714.htm/,38400
Saint-Martin-d'Hères,D,"Vente - Maison - Studio - 150 m² - 220 000 € -,EXCEPTIONNELLE ! Maison de 150 m² à vendre à SAINT MARTIN D HERES (38400).,Située à SAINT MARTIN D'HERES, limite GIERES sur le secteur ' JOLIOT CURIE ', cette charmante maison construite dans les années 40, comporte 5 pièces réparties sur 120 m².,Elle se décompose comme suit :,- un rez-de-chaussée d'environ 32m² comprenant : une entrée principale, une cuisine et un séjour (pièces entièrement ouvrables les unes sur les autres pour bénéficier d'une grande pièce de vie !), donnant accès à un jardin de 182 m² avec terrasse.,- 1er étage : trois grandes chambres de 14m² à 17m² dont une avec un point d'eau, un dressing, une salle de bain de presque 8m², ainsi qu'un WC sont à votre disposition.,Les propriétaires ont divisé une partie de la maison pour en faire un T1 BIS d'environ 30m² comprenant : un séjour/chambre, une cuisine séparée avec SDB & WC destiné à la location. Mais il est possible de le rattacher à la maison.,Vous avez également d'un garage attenant à la maison idéal pour entreposer une voiture ou du rangements.,La maison nécessite des travaux notamment : un rafraîchissement des sols, des murs et de la salle de bains, l'équipement d'une cuisine, la remise aux normes de l'électricité et sur un éventuel ravalement de la façade.,Cette maison est équipée de radiateurs, pour un chauffage alimenté au gaz (chaudière ancienne). Et en ce qui concerne le bilan énergétique, le DPE est en D.,Côté transports en commun, il y a un arrêt de bus à 1 min (Ligne de BUS 14) qui permet de rejoindre le tram rapidement.,Aucune charge de copropriété ou de lotissement n'est à prévoir car nous sommes sur une maison individuelle ! Et la taxe foncière s'élève à 1500€.,Le prix de cette maison s'élève à 220 000 euros et les honoraires sont à la charge du vendeur.,N'attendez plus, venez découvrir cette maison avec votre agence SMH IMMOBILIER en prenant RDV avec votre conseillère PANZICA Priscillia 06.38.48.68.21.,Transport : BUS 14.,Quartier : Proche de Gières, secteur JOLIOT CURIE.,Immeuble : /.,Ce que nous aimons :,MAISON DE 130 M² avec JARDIN.,Idéal pour les amateurs de travaux, AINSI QUE POUR LES INVESTISSEURS (proche campus).,Année de construction : 1940.,DPE : 199 (D).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Priscillia PANZICA - 06 38 48 68 21 - p.panzica@smh-immobilier.fr - SMH IMMOBILIER - 190-192 avenue Ambroise Croizat - 38400 Saint-Martin-d'Hères.,Nos honoraires : ***,Référence annonce : 41787,Les honoraires sont à la charge du vendeur",E,1563918458.935047,1562622840.0,220000,1466.6666666666667,4,83106548700017,150,14.995589526005917,Maison 4 pièces 150 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1638499277.htm/,38400
Saint-Martin-d'Hères,F,"Vente - Maison - 4 pièces + cuisine - 70 m² - 250 000 € -,Venez découvrir cette maison mitoyenne située sur le village de SAINT MARTIN D'HERES, elle saura vous combler avec sa luminosité présente dans le séjour et ses 3 chambres pouvant accueillir toute une famille.,Profitez d'une cuisine moderne ainsi que d'une salle d'eau avec une grande douche.,En plus des 4 pièces présentes dans la maison, vous disposerez d'une grande buanderie qu'il est possible de transformer en chambre à coucher ou en salle de bain.,La maison ainsi que la garage font partie d'une surface de terrain de 342M²,Un grand jardin d'environ 150M² avec une terrasse est disponible derrière la maison.,Une cave ainsi qu'un grand garage de 25m2 seront à votre disposition pour un meilleur confort en terme de rangement,N'hésitez pas à me contacter au 06 69 98 76 16 ou sur mon adresse mail v.parolo@arch-immo.fr pour plus de renseignements.,Transport : Le bus C7 (Comboire -->UFRSTAPPS) passe par l'arrêt 'maison blanche' tout juste à la sortie de la rue.,Quartier : Quartier extrêmement calme situé dans un lotissement datant de 1955.,Ce que nous aimons :,Maison retranché dans un petit quartier de Saint Martin d'Hères situé sur le village. Séjour très lumineux. Nombreux rangements et grand garage.,Année de construction : 1955.,DPE : 388 (F).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Valentin PAROLO - 06 69 98 76 16 - v.parolo@arch-immo.fr - ARCH IMMO - 28 avenue du 8 Mai 1945 - 38130 Echirolles.,Nos honoraires : ***,Référence annonce : 42114,Les honoraires sont à la charge du vendeur",G,1563918460.23149,1562657100.0,250000,3571.4285714285716,4,39945014700034,70,14.599076753355286,Maison 4 pièces 70 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643828218.htm/,38400
Saint-Martin-d'Hères,B,"MAISON INDIVIDUELLE RECENTE - 3 CH - GARAGE,Lumineuse maison récente construite en 2016, d'environ 85m2, elle se compose au rez de chaussée d'un grand séjour / cuisine ouverte de 40m2 avec un accès direct sur le jardin - terrasse, d'un wc. Au premier niveau se trouve 3 chambres, une grande salle d'eau / wc. La maison dispose de nombreux rangements, et répond aux normes RT2012 avec une très bonne isolation, volets roulants centralisés, PAC avec circulation au sol. Le terrain fait environ 350m2, entièrement clos avec portail électrique. Garage de 15m2 avec 1 accès par la cuisine. PREMIUM IMMOBILIER Le Touvet 04 76 131 670.,Référence annonce : 1518-3974926,Les honoraires sont à la charge du vendeur",A,1563918462.228526,1562716800.0,299000,3602.409638554217,4,53212578800028,83,13.908127644978189,Maison de ville 4 pièces 83 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1561010606.htm/,38400
Saint-Martin-d'Hères,C,"SAINT MARTIN D'HERES,SAINT MARTIN D'HERES, Village - Belle villa d'environ 200 m2 au calme sur 3 niveaux, comprenant 5 chambres, piscine, buanderie (chaudière FRISQUET+clim réversible), cheminée insert, cuisine équipée haut de gamme, 3 garages. Grand terrain clos (environ 5000 m2) sans vis à vis. Tous commerces accessibles rapidement + transports en commun, écoles, commerces. Nombreuses possibilitées (dont location) rénovation récente., Rez-de-chaussée (sur terrasse): Hall/salon + 2 pièces (Sud/Ouest), Salle de bains + wc + buanderie, Niveau 1 (sur terrasse couverte) vue parc et piscine :  Espace de vie salon (traversant) cheminée insert. Cuisine équipée haut de gamme + ilôt central. Chambre (suite parentale) sur salle de bains avec double vasque, cabine de douche entièrement équipée., Niveau 2 : Hall desservant 2 chambes sous les toits avec vélux, une salle de bains sur balcon (cabine de douche). Nombreux rangements, double vitrage. Terrain clos arboré, fermeture automatique à distance, terrasse et accès dalles récentes. 2 garages formant un ensemble d'environ 70 m2 (pouvant être transformé en habitation. 1 garage + 1 abri de jardin, piscine + local technique. A VOIR VITE !, Contacter transaction@alpesrhone.fr - 06-06-64-12-04, RSAC 504343781GRENOBLE,Référence annonce : VMA10003665,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 3,95% TTC du prix du bien hors honoraires,Prix hors honoraires : 659 000 €",,1563918463.068748,1562919180.0,685000,3425.0,8,31664354300044,200,11.565776258657376,Villa 8 pièces 200 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1644889293.htm/,38400
Saint-Martin-d'Hères,B,"ST MARTIN D'HERES village , Maison de 90m2  avec beaucoup de charme et une rénovation de qualité et  de confort, agréable pièce de vie en rdc avec cuisine équipée, cellier,  aux étages salon, trois chambres, salle de bains, chauffage individuel gaz récent, petit extérieur de 45m2, une situation au calme avec une ambiance hors du temps et toutes ses commodités à proximité. Possibilité de garage en location PRIX 235 000€,Référence annonce : 3715-3944223,Les honoraires sont à la charge du vendeur",C,1563918464.372456,1563058140.0,235000,2611.1111111111113,4,38260709100057,90,9.95745801453789,Maison de village 4 pièces 90 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1539077795.htm/,38400
Saint-Martin-d'Hères,F,"MAISON 5 PIECES - 82m² - SAINT MARTIN D'HERES (limite,Jean Louis KERUZORE, votre Conseiller indépendant Dr House Immo, à votre écoute au 0681324469 vous propose SAINT MARTIN D'HERES (limite Grenoble) - 38400 - VENTE - MAISON 5 PIECES sur deux niveaux. Surface utile d'environ 82m² pour une surface habitable d'environ 72m². Rdc: Une chambre, Cuisine, Séjour-salon, Wc et possibilité douche indépendante à restaurer. A l'étage: Deux Chambres, Salle de bain, Wc, Buanderie et Terrasse couverte. Chauffage central gaz. Cour fermée d'environ 180m² (pas de jardin). Proximité transport en commun: Bus lignes C5, C13. Tramway A à 4 minutes via la ligne C5. En voiture, bretelle Rocade Sud à 5 minutes... KERU IMMO  - 04 76 26 31 68 - ***.,Référence annonce : 19560DHI49,Les honoraires sont à la charge du vendeur",G,1563918465.76386,1563220200.0,198000,2750.0,5,45318459000017,72,8.081779674305409,Maison 5 pièces 72 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1646539800.htm/,38400
Saint-Martin-d'Hères,,"BB ST MARTIN D'HERES,Nouveau Tradiconfort  vous propose à St Martin d'Hères une maison sur 2 niveaux de 81 m² avec garage 18 m² ... Elle se compose au RDC d?un Hall avec cellier et 1 WC suspendu, cuisine ouverte sur pièce de vie avec une baie coulissante qui donne sur un terrain de 126 m². A l?étage 3 chambres 1 SDB  et 1 WC- Chauffage type Pompe à chaleur avec plancher chauffant sur toute la surface de la maison volets roulants électriques centralisés, carrelage 60/60. Vous serez séduit par la proximité des transports en communs, des écoles et des commerces.  (projet en exclusivité avec notre partenaire foncier) vrd inclus hors frais de notaire,Référence annonce : TF38-85476",,1563918466.877976,1563267000.0,280000,3456.7901234567903,4,35080539600610,81,7.540125902499314,Maison 4 pièces 81 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1646900797.htm/,38400
